YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,PRECTOTCORR_next,TS_next,RH2M_next,PS_next,WS1OM_next,WD1OM_next
2012,4,6,6.41,84.38,0.0,10.33,7.69,9.01,9.76,6.3,13.81,7.51,101.83,4.27,5.09,3.12,1.97,186.06,6.05,7.43,5.15,2.27,186.94,0.0,10.12,86.0,101.17,4.62,177.38
2012,4,7,6.77,86.0,0.0,10.68,8.34,9.51,10.12,5.79,13.81,8.02,101.17,4.62,6.16,3.13,3.02,177.38,6.63,8.88,4.09,4.8,177.94,0.0,10.81,81.5,100.78,4.62,193.12
2012,4,8,7.02,81.5,0.0,11.97,8.83,10.4,10.81,5.13,15.04,9.91,100.78,4.62,5.64,3.51,2.13,193.12,7.0,8.31,5.36,2.95,193.38,0.0,12.39,65.44,100.67,5.3,209.44
2012,4,9,6.71,65.44,0.0,15.15,8.12,11.64,12.39,10.3,20.78,10.48,100.67,5.3,6.91,3.29,3.63,209.44,8.1,10.64,5.29,5.35,210.31,0.0,13.02,67.0,100.86,4.41,209.69
2012,4,10,7.26,67.0,0.0,15.69,9.29,12.49,13.02,8.92,20.71,11.79,100.86,4.41,5.62,2.57,3.05,209.69,6.68,8.07,3.85,4.22,209.69,0.0,13.15,66.31,101.06,2.94,126.56
2012,4,11,6.96,66.31,0.0,15.24,8.65,11.95,13.15,9.25,20.8,11.55,101.06,2.94,5.12,0.12,5.01,126.56,4.15,7.96,0.16,7.8,126.94,0.0,13.28,61.94,100.64,3.29,155.12
2012,4,12,6.77,61.94,0.0,15.79,8.27,12.03,13.28,7.7,20.23,12.53,100.64,3.29,4.2,1.11,3.09,155.12,4.79,6.73,1.52,5.21,155.38,0.14,11.6,83.94,101.14,11.73,338.44
2012,4,13,7.57,83.94,0.14,12.65,10.02,11.34,11.6,4.09,15.15,11.07,101.14,11.73,13.96,7.85,6.11,338.44,14.45,16.91,11.23,5.69,338.62,0.24,11.49,82.69,101.47,4.86,238.81
2012,4,14,7.32,82.69,0.24,12.35,9.48,10.91,11.49,3.34,14.37,11.03,101.47,4.86,11.1,0.51,10.59,238.81,6.41,13.62,0.63,12.98,238.44,0.0,12.45,80.81,101.2,3.32,184.5
2012,4,15,7.69,80.81,0.0,13.52,10.18,11.85,12.45,4.98,16.31,11.33,101.2,3.32,4.43,1.84,2.59,184.5,4.88,6.97,2.75,4.23,184.56,0.0,13.12,77.81,100.93,2.54,173.81
2012,4,16,7.75,77.81,0.0,14.43,10.33,12.38,13.12,6.72,18.2,11.48,100.93,2.54,3.8,1.63,2.16,173.81,3.78,5.98,2.06,3.91,174.12,0.35,13.65,78.38,100.9,2.8,183.0
2012,4,17,8.24,78.38,0.35,15.14,11.26,13.19,13.65,6.36,18.92,12.56,100.9,2.8,3.87,1.38,2.49,183.0,3.98,5.56,1.86,3.7,183.75,0.29,12.77,85.0,101.28,3.37,185.0
2012,4,18,8.0,85.0,0.29,13.32,10.82,12.07,12.77,2.81,15.05,12.23,101.28,3.37,5.67,1.5,4.17,185.0,4.95,7.23,2.09,5.13,169.25,0.0,13.11,87.88,100.46,5.94,178.06
2012,4,19,8.54,87.88,0.0,13.74,11.7,12.72,13.11,3.74,15.91,12.17,100.46,5.94,7.75,3.62,4.13,178.06,8.56,11.12,5.98,5.14,178.69,0.0,12.73,80.25,100.87,5.65,202.12
2012,4,20,7.69,80.25,0.0,13.58,10.17,11.87,12.73,3.93,15.48,11.55,100.87,5.65,7.73,3.21,4.52,202.12,8.25,10.57,5.28,5.29,216.5,0.0,13.64,74.38,101.51,3.3,230.31
2012,4,21,7.57,74.38,0.0,14.66,9.98,12.33,13.64,6.11,17.74,11.63,101.51,3.3,4.91,0.32,4.59,230.31,4.82,7.49,0.53,6.97,245.94,0.0,13.69,85.88,101.34,4.38,185.62
2012,4,22,8.48,85.88,0.0,14.19,11.75,12.98,13.69,4.66,16.8,12.13,101.34,4.38,5.66,3.05,2.59,185.62,6.45,8.21,4.8,3.41,186.75,0.0,13.23,87.75,101.49,5.23,219.56
2012,4,23,8.18,87.75,0.0,13.26,11.23,12.24,13.23,4.04,15.69,11.65,101.49,5.23,9.05,1.16,7.89,219.56,6.75,11.07,1.58,9.49,219.69,0.0,13.35,80.88,102.04,5.37,230.06
2012,4,24,7.57,80.88,0.0,13.4,10.14,11.77,13.35,3.44,15.19,11.76,102.04,5.37,7.12,2.39,4.73,230.06,7.12,9.42,3.13,6.29,230.0,0.0,14.26,60.0,102.09,1.7,185.5
2012,4,25,6.47,60.0,0.0,15.93,7.6,11.76,14.26,7.13,19.05,11.91,102.09,1.7,2.92,0.73,2.2,185.5,2.24,3.9,1.03,2.87,198.0,0.0,14.68,60.75,101.98,1.75,201.75
2012,4,26,6.77,60.75,0.0,16.22,8.3,12.26,14.68,5.63,19.62,13.99,101.98,1.75,2.44,0.92,1.52,201.75,2.28,3.27,1.23,2.03,202.38,0.3,15.64,57.31,102.02,1.52,216.44
2012,4,27,6.71,57.31,0.3,17.32,8.16,12.74,15.64,7.27,21.43,14.16,102.02,1.52,3.84,0.32,3.52,216.44,2.05,5.74,0.41,5.33,216.88,0.02,16.44,56.38,102.17,1.91,166.25
2012,4,28,6.84,56.38,0.02,17.68,8.44,13.05,16.44,6.09,20.98,14.88,102.17,1.91,3.8,0.99,2.8,166.25,2.65,5.48,1.12,4.37,192.62,0.0,16.62,61.12,102.2,1.74,185.19
2012,4,29,7.39,61.12,0.0,17.48,9.68,13.58,16.62,3.84,19.59,15.76,102.2,1.74,2.17,1.02,1.15,185.19,2.33,3.09,1.27,1.81,184.69,0.02,16.62,73.69,101.73,3.23,179.75
2012,4,30,8.67,73.69,0.02,17.0,12.07,14.54,16.62,4.28,19.48,15.19,101.73,3.23,4.55,1.89,2.65,179.75,4.62,6.57,2.49,4.08,180.31,0.0,15.88,71.31,101.46,6.91,215.56
2012,5,1,8.0,71.31,0.0,16.28,10.66,13.47,15.88,9.79,22.45,12.66,101.46,6.91,12.54,2.86,9.68,215.56,8.67,14.78,3.99,10.79,215.75,0.0,15.29,71.31,101.57,3.95,175.62
2012,5,2,7.57,71.31,0.0,15.26,9.98,12.62,15.29,6.09,18.3,12.2,101.57,3.95,5.48,2.3,3.18,175.62,5.36,7.73,3.02,4.71,176.94,0.0,15.04,69.69,101.49,3.58,96.69
2012,5,3,7.45,69.69,0.0,15.37,9.74,12.56,15.04,3.46,16.84,13.38,101.49,3.58,5.02,1.29,3.73,96.69,5.1,7.16,1.96,5.2,97.25,0.0,16.05,69.44,100.71,4.02,197.88
2012,5,4,8.54,69.44,0.0,17.46,11.6,14.53,16.05,6.89,21.41,14.52,100.71,4.02,6.91,1.29,5.63,197.88,5.59,9.5,1.55,7.96,198.69,0.0,15.74,75.75,101.0,5.7,166.06
2012,5,5,8.3,75.75,0.0,15.64,11.26,13.45,15.74,2.95,17.13,14.17,101.0,5.7,7.37,4.17,3.2,166.06,7.27,9.01,5.17,3.83,165.38,0.61,16.18,81.81,101.26,3.03,168.69
2012,5,6,9.22,81.81,0.61,16.15,12.99,14.57,16.18,4.17,18.51,14.34,101.26,3.03,4.77,0.09,4.67,168.69,4.11,6.85,0.12,6.73,199.0,0.01,16.98,81.12,101.42,2.59,108.25
2012,5,7,9.64,81.12,0.01,17.03,13.69,15.36,16.98,4.7,19.37,14.67,101.42,2.59,3.72,1.27,2.46,108.25,3.46,4.95,1.53,3.42,108.81,0.03,17.86,71.25,101.52,2.15,136.19
2012,5,8,8.91,71.25,0.03,18.12,12.44,15.27,17.86,6.78,21.35,14.57,101.52,2.15,3.91,0.5,3.41,136.19,2.67,4.43,0.69,3.73,150.19,0.14,18.6,66.31,101.84,2.16,209.31
2012,5,9,9.03,66.31,0.14,19.2,12.67,15.94,18.6,4.87,22.05,17.19,101.84,2.16,3.2,0.5,2.7,209.31,2.98,4.11,0.66,3.45,210.56,0.0,19.11,64.88,102.16,1.34,143.38
2012,5,10,9.16,64.88,0.0,20.04,12.97,16.5,19.11,6.05,23.36,17.31,102.16,1.34,3.1,0.16,2.95,143.38,1.73,3.93,0.16,3.77,143.75,0.0,18.74,62.19,102.01,1.75,123.75
2012,5,11,8.73,62.19,0.0,19.74,12.21,15.98,18.74,5.25,22.47,17.22,102.01,1.75,2.91,0.3,2.6,123.75,2.3,3.77,0.34,3.45,124.12,0.0,19.31,59.12,101.63,1.88,186.12
2012,5,12,8.48,59.12,0.0,20.13,11.62,15.87,19.31,5.27,23.08,17.81,101.63,1.88,3.64,0.21,3.43,186.12,2.41,4.15,0.27,3.88,170.75,0.05,18.56,61.0,101.15,2.98,140.19
2012,5,13,8.42,61.0,0.05,19.38,11.46,15.42,18.56,4.98,22.19,17.22,101.15,2.98,6.0,0.36,5.64,140.19,4.17,8.6,0.45,8.14,142.31,0.28,19.19,73.5,100.7,2.9,145.31
2012,5,14,10.38,73.5,0.28,19.79,14.65,17.22,19.19,6.52,23.72,17.2,100.7,2.9,5.52,0.52,4.98,145.31,4.19,7.81,0.63,7.19,145.12,0.58,19.57,72.75,100.96,2.15,157.25
2012,5,15,10.38,72.75,0.58,19.92,14.72,17.32,19.57,5.09,22.48,17.38,100.96,2.15,3.27,0.75,2.52,157.25,2.86,4.47,0.91,3.55,171.19,0.15,21.04,63.5,101.08,1.5,209.62
2012,5,16,10.38,63.5,0.15,22.2,14.65,18.43,21.04,7.49,26.01,18.52,101.08,1.5,3.22,0.5,2.71,209.62,1.99,4.38,0.73,3.65,210.56,0.0,21.27,71.38,100.97,2.27,181.25
2012,5,17,11.54,71.38,0.0,21.87,16.33,19.11,21.27,4.43,24.2,19.77,100.97,2.27,3.3,0.7,2.59,181.25,3.12,4.32,0.9,3.42,183.12,0.0,21.95,72.69,101.24,1.65,113.06
2012,5,18,11.78,72.69,0.0,21.94,16.68,19.31,21.95,4.98,24.32,19.35,101.24,1.65,2.22,0.17,2.05,113.06,2.04,2.83,0.27,2.56,113.56,0.0,22.64,71.38,101.62,2.34,118.06
2012,5,19,11.96,71.38,0.0,22.63,17.02,19.83,22.64,5.05,25.3,20.24,101.62,2.34,3.56,0.75,2.8,118.06,3.04,4.66,0.88,3.79,119.38,0.0,22.65,69.81,101.59,3.74,94.94
2012,5,20,11.84,69.81,0.0,22.93,16.8,19.87,22.65,5.93,25.72,19.79,101.59,3.74,5.19,1.84,3.35,94.94,5.16,7.77,2.6,5.16,95.75,0.0,22.06,68.0,101.18,3.54,101.25
2012,5,21,11.6,68.0,0.0,22.69,16.34,19.51,22.06,3.7,24.76,21.06,101.18,3.54,5.66,1.59,4.07,101.25,5.16,8.52,2.19,6.33,102.25,0.01,21.34,67.88,100.92,6.16,153.94
2012,5,22,10.99,67.88,0.01,21.8,15.49,18.65,21.34,2.8,23.65,20.85,100.92,6.16,11.62,2.48,9.15,153.94,7.8,13.67,3.27,10.41,155.62,0.03,20.43,68.75,100.56,6.25,259.06
2012,5,23,10.25,68.75,0.03,20.46,14.44,17.45,20.43,2.67,21.83,19.16,100.56,6.25,11.45,1.2,10.24,259.06,7.59,13.02,1.52,11.51,258.56,0.0,20.69,72.69,100.46,1.85,150.0
2012,5,24,11.41,72.69,0.0,21.4,16.05,18.73,20.69,4.96,23.88,18.92,100.46,1.85,3.48,0.42,3.06,150.0,2.47,4.61,0.59,4.02,148.88,0.0,21.32,76.0,100.7,3.27,205.38
2012,5,25,11.96,76.0,0.0,21.44,16.78,19.12,21.32,5.42,24.13,18.71,100.7,3.27,5.59,0.53,5.05,205.38,4.53,8.2,0.77,7.42,206.75,0.92,21.12,82.75,100.91,5.51,86.62
2012,5,26,12.33,82.75,0.92,20.43,17.3,18.87,21.12,4.52,22.66,18.14,100.91,5.51,9.59,3.48,6.11,86.62,6.83,10.87,4.83,6.04,86.38,2.65,20.67,73.94,101.5,3.28,211.75
2012,5,27,10.68,73.94,2.65,20.12,15.29,17.7,20.67,3.56,21.8,18.23,101.5,3.28,5.66,2.05,3.61,211.75,4.05,6.61,2.46,4.15,212.75,0.01,21.28,73.56,101.54,3.25,160.75
2012,5,28,11.11,73.56,0.01,20.83,15.87,18.35,21.28,4.2,22.89,18.68,101.54,3.25,4.43,1.83,2.59,160.75,4.12,5.76,2.07,3.69,162.25,0.0,21.7,74.56,101.26,5.14,163.56
2012,5,29,11.9,74.56,0.0,21.69,16.87,19.27,21.7,4.62,23.94,19.33,101.26,5.14,7.39,3.37,4.02,163.56,6.59,9.09,4.1,4.99,164.44,0.0,22.41,74.88,101.4,2.34,172.62
2012,5,30,12.45,74.88,0.0,22.37,17.61,19.99,22.41,3.69,24.43,20.74,101.4,2.34,3.55,0.78,2.77,172.62,3.27,5.41,1.02,4.4,173.25,0.0,22.59,71.5,101.17,2.84,99.75
2012,5,31,12.08,71.5,0.0,22.94,17.08,20.01,22.59,7.58,27.23,19.65,101.17,2.84,5.16,1.39,3.77,99.75,3.57,5.83,1.57,4.25,102.19,0.0,22.96,69.44,101.04,4.3,110.62
2012,6,1,11.66,69.44,0.0,23.3,16.38,19.84,22.96,10.16,29.67,19.51,101.04,4.3,9.38,0.44,8.94,110.62,5.05,10.75,0.52,10.23,113.38,0.0,21.98,78.31,101.38,9.39,306.5
2012,6,2,12.33,78.31,0.0,21.47,17.46,19.46,21.98,3.87,23.6,19.73,101.38,9.39,11.45,7.73,3.73,306.5,11.05,13.3,9.21,4.09,306.12,0.0,22.29,70.94,102.11,3.48,209.38
2012,6,3,11.11,70.94,0.0,21.61,15.94,18.78,22.29,4.26,23.65,19.4,102.11,3.48,7.31,2.26,5.05,209.38,4.38,8.65,3.18,5.47,207.81,0.0,22.34,68.44,102.1,4.26,164.25
2012,6,4,11.05,68.44,0.0,22.06,15.83,18.95,22.34,4.73,24.44,19.72,102.1,4.26,6.09,2.32,3.77,164.25,5.31,8.06,2.65,5.41,165.38,0.0,23.04,68.62,101.41,4.2,148.31
2012,6,5,11.9,68.62,0.0,23.15,16.87,20.01,23.04,5.59,25.7,20.12,101.41,4.2,6.51,1.36,5.15,148.31,5.65,9.23,1.83,7.39,149.62,0.0,24.91,55.75,100.73,2.02,116.38
2012,6,6,11.29,55.75,0.0,25.98,15.84,20.91,24.91,6.68,28.75,22.07,100.73,2.02,3.87,0.42,3.45,116.38,2.66,5.24,0.57,4.66,117.56,0.0,25.04,66.38,100.51,3.59,73.88
2012,6,7,12.82,66.38,0.0,24.79,17.77,21.28,25.04,5.44,27.48,22.05,100.51,3.59,5.29,2.3,2.99,73.88,4.43,6.5,3.22,3.28,73.81,0.0,24.04,78.25,100.72,8.53,298.88
2012,6,8,13.98,78.25,0.0,23.4,19.2,21.3,24.04,3.09,25.08,21.99,100.72,8.53,11.21,2.82,8.39,298.88,9.8,12.88,3.32,9.55,299.06,0.0,23.55,78.5,101.41,13.47,350.12
2012,6,9,13.61,78.5,0.0,22.98,19.01,20.99,23.55,2.95,24.26,21.32,101.41,13.47,15.94,9.28,6.66,350.12,15.88,18.89,10.77,8.13,350.19,0.0,22.74,76.56,101.72,10.35,292.62
2012,6,10,12.76,76.56,0.0,22.4,17.98,20.19,22.74,2.41,23.65,21.25,101.72,10.35,13.11,6.68,6.42,292.62,12.17,15.4,8.05,7.35,293.12,0.0,23.53,76.0,101.3,4.43,174.88
2012,6,11,13.37,76.0,0.0,23.29,18.65,20.97,23.53,4.8,25.93,21.12,101.3,4.43,7.29,2.39,4.9,174.88,5.55,8.66,2.74,5.91,175.38,0.0,23.87,77.44,101.2,3.02,169.62
2012,6,12,13.92,77.44,0.0,23.68,19.36,21.52,23.87,4.97,25.8,20.84,101.2,3.02,4.39,0.32,4.06,169.62,4.04,6.38,0.53,5.86,170.88,0.0,24.46,62.44,101.33,2.04,157.38
2012,6,13,12.39,62.44,0.0,25.68,17.37,21.52,24.46,7.65,29.76,22.12,101.33,2.04,2.7,0.83,1.88,157.38,2.74,3.61,1.16,2.45,158.31,0.0,26.26,53.75,101.43,1.93,153.88
2012,6,14,11.66,53.75,0.0,27.21,16.5,21.85,26.26,7.94,31.48,23.55,101.43,1.93,3.12,0.84,2.28,153.88,2.52,4.05,0.98,3.08,155.38,0.0,27.04,56.69,101.25,2.23,157.69
2012,6,15,12.94,56.69,0.0,27.93,18.12,23.02,27.04,7.74,32.23,24.48,101.25,2.23,3.52,1.23,2.29,157.69,2.98,4.62,1.56,3.05,158.94,0.0,27.64,52.31,101.15,2.07,197.81
2012,6,16,12.45,52.31,0.0,29.22,17.14,23.18,27.64,9.28,34.19,24.9,101.15,2.07,7.34,0.58,6.77,197.81,2.65,8.67,0.8,7.88,200.31,0.0,25.58,77.62,101.32,8.47,195.31
2012,6,17,14.47,77.62,0.0,24.12,19.9,22.01,25.58,3.38,25.46,22.08,101.32,8.47,9.82,6.46,3.36,195.31,9.55,11.3,7.23,4.08,195.44,1.19,24.34,69.81,101.2,4.0,146.38
2012,6,18,11.9,69.81,1.19,22.84,16.8,19.83,24.34,5.27,25.66,20.38,101.2,4.0,10.37,0.27,10.1,146.38,4.54,11.71,0.41,11.3,144.94,0.67,23.63,70.62,101.27,6.16,324.94
2012,6,19,12.33,70.62,0.67,23.1,17.41,20.26,23.63,4.38,25.11,20.73,101.27,6.16,8.47,2.8,5.66,324.94,7.45,10.6,3.31,7.29,325.62,0.06,24.02,67.0,101.23,6.27,242.38
2012,6,20,11.96,67.0,0.06,23.42,16.87,20.14,24.02,5.28,25.71,20.43,101.23,6.27,8.97,2.93,6.03,242.38,7.62,10.1,4.02,6.08,242.81,0.1,24.57,59.19,101.34,3.8,220.06
2012,6,21,10.38,59.19,0.1,23.34,14.76,19.05,24.57,5.88,25.9,20.02,101.34,3.8,6.02,0.89,5.13,220.06,4.37,6.88,0.84,6.05,206.81,0.01,24.61,63.62,101.17,4.03,188.62
2012,6,22,12.15,63.62,0.01,24.6,17.16,20.88,24.61,3.95,26.44,22.49,101.17,4.03,5.45,2.33,3.12,188.62,4.91,6.73,2.63,4.09,190.06,0.03,25.79,57.69,101.28,2.09,139.88
2012,6,23,11.72,57.69,0.03,25.89,16.56,21.23,25.79,5.63,28.92,23.29,101.28,2.09,3.69,0.06,3.62,139.88,2.56,4.34,0.28,4.06,135.44,0.0,26.26,64.56,101.31,3.01,135.94
2012,6,24,13.0,64.56,0.0,25.76,18.23,21.99,26.26,6.09,28.96,22.87,101.31,3.01,5.93,0.23,5.7,135.94,3.56,6.79,0.09,6.71,132.5,0.0,26.06,67.19,101.3,2.96,41.94
2012,6,25,12.51,67.19,0.0,24.33,17.59,20.96,26.06,4.35,26.76,22.41,101.3,2.96,4.23,0.47,3.76,41.94,3.23,4.47,0.53,3.94,40.88,0.0,26.05,49.94,101.15,1.48,71.06
2012,6,26,9.7,49.94,0.0,25.15,13.65,19.4,26.05,5.12,27.45,22.33,101.15,1.48,2.48,0.42,2.05,71.06,1.55,2.48,0.46,2.02,69.75,0.0,26.47,48.38,100.88,1.54,138.62
2012,6,27,10.01,48.38,0.0,25.98,14.13,20.05,26.47,4.12,28.19,24.08,100.88,1.54,2.73,0.62,2.12,138.62,1.58,2.78,0.66,2.12,138.5,0.0,26.25,55.94,100.68,3.54,159.88
2012,6,28,11.72,55.94,0.0,26.0,16.48,21.23,26.25,3.31,27.43,24.12,100.68,3.54,5.73,0.58,5.16,159.88,4.0,6.41,0.61,5.8,160.81,1.87,25.12,77.62,101.02,10.42,301.12
2012,6,29,14.04,77.62,1.87,23.59,19.44,21.52,25.12,3.01,25.08,22.08,101.02,10.42,13.48,1.95,11.54,301.12,11.87,15.11,2.17,12.94,301.31,0.79,23.99,72.44,101.31,8.48,81.94
2012,6,30,12.15,72.44,0.79,22.51,17.23,19.87,23.99,3.77,24.35,20.58,101.31,8.48,12.37,6.02,6.35,81.94,9.65,14.18,7.09,7.09,81.81,1.88,23.19,75.94,101.2,8.59,161.31
2012,7,1,12.39,75.94,1.88,21.95,17.51,19.73,23.19,2.18,23.21,21.03,101.2,8.59,10.38,7.41,2.97,161.31,9.71,11.8,8.28,3.52,161.81,0.0,23.35,73.5,101.53,7.2,143.38
2012,7,2,11.84,73.5,0.0,21.81,16.84,19.33,23.35,2.72,23.29,20.57,101.53,7.2,8.4,6.05,2.35,143.38,8.16,9.84,6.8,3.05,143.25,0.0,23.86,74.94,101.4,4.71,79.31
2012,7,3,12.7,74.94,0.0,22.62,17.94,20.28,23.86,2.68,24.08,21.4,101.4,4.71,6.82,3.38,3.45,79.31,5.3,8.09,3.81,4.28,79.19,0.0,24.82,77.69,100.78,2.88,188.44
2012,7,4,14.77,77.69,0.0,24.47,20.25,22.36,24.82,4.81,26.96,22.14,100.78,2.88,5.56,1.15,4.41,188.44,3.58,6.34,1.46,4.87,188.94,0.0,24.25,83.19,100.56,7.0,208.38
2012,7,5,15.26,83.19,0.0,23.79,20.69,22.24,24.25,3.34,25.61,22.26,100.56,7.0,10.62,1.85,8.77,208.38,8.27,12.27,2.12,10.15,208.5,0.0,24.23,80.19,100.6,8.98,311.0
2012,7,6,14.83,80.19,0.0,23.93,20.24,22.08,24.23,3.04,25.6,22.56,100.6,8.98,10.64,7.27,3.38,311.0,10.58,12.43,8.57,3.86,311.12,0.0,24.43,79.88,100.49,7.01,192.0
2012,7,7,14.95,79.88,0.0,24.14,20.36,22.25,24.43,2.84,25.51,22.66,100.49,7.01,9.18,3.25,5.93,192.0,8.41,10.91,3.98,6.93,192.19,0.0,25.07,77.62,100.25,5.3,194.19
2012,7,8,15.5,77.62,0.0,25.19,20.9,23.05,25.07,4.37,27.23,22.87,100.25,5.3,8.95,3.02,5.93,194.19,7.1,10.92,3.84,7.09,193.81,0.04,24.24,76.19,100.42,10.47,348.0
2012,7,9,14.47,76.19,0.04,24.38,19.83,22.11,24.24,3.38,25.84,22.46,100.42,10.47,12.04,8.75,3.28,348.0,12.7,14.66,10.85,3.81,347.81,0.0,24.34,74.0,100.84,3.99,181.81
2012,7,10,13.67,74.0,0.0,24.0,18.99,21.5,24.34,3.17,25.55,22.38,100.84,3.99,9.36,0.44,8.93,181.81,4.99,11.09,0.52,10.56,180.31,0.0,24.91,69.88,101.1,1.99,152.56
2012,7,11,13.55,69.88,0.0,24.82,18.88,21.85,24.91,4.34,27.47,23.13,101.1,1.99,2.77,0.23,2.55,152.56,2.56,3.79,0.42,3.37,151.69,0.0,24.98,75.31,101.16,3.41,148.44
2012,7,12,14.1,75.31,0.0,24.24,19.52,21.88,24.98,3.38,26.04,22.66,101.16,3.41,4.38,2.24,2.14,148.44,4.12,5.26,2.55,2.7,148.38,0.0,25.47,73.62,101.09,4.56,229.56
2012,7,13,14.47,73.62,0.0,25.08,19.88,22.48,25.47,4.16,27.01,22.85,101.09,4.56,5.91,3.23,2.68,229.56,5.58,7.55,3.88,3.68,230.0,0.01,26.18,75.81,101.03,3.83,153.0
2012,7,14,15.69,75.81,0.01,25.9,21.2,23.55,26.18,4.04,27.77,23.73,101.03,3.83,4.99,2.05,2.95,153.0,5.05,5.99,2.41,3.58,152.88,2.57,24.93,84.69,101.21,8.93,351.0
2012,7,15,16.11,84.69,2.57,24.44,21.68,23.05,24.93,2.52,25.9,23.37,101.21,8.93,12.09,3.2,8.88,351.0,10.32,13.73,3.86,9.88,351.44,0.0,25.44,69.94,101.23,6.66,192.44
2012,7,16,14.1,69.94,0.0,25.58,19.57,22.57,25.44,3.99,27.64,23.65,101.23,6.66,8.49,2.86,5.63,192.44,8.25,10.28,3.68,6.6,192.62,0.0,26.26,64.38,100.97,2.79,209.5
2012,7,17,13.92,64.38,0.0,26.8,19.26,23.03,26.26,5.42,29.78,24.36,100.97,2.79,4.29,0.07,4.22,209.5,3.76,6.2,0.09,6.11,211.62,0.0,25.75,81.31,101.2,6.12,177.75
2012,7,18,16.6,81.31,0.0,25.7,22.16,23.93,25.75,3.05,27.29,24.23,101.2,6.12,11.05,1.9,9.15,177.75,7.59,13.61,2.66,10.95,178.12,0.01,25.7,81.12,101.31,6.77,215.25
2012,7,19,15.69,81.12,0.01,24.86,21.26,23.06,25.7,4.66,28.19,23.54,101.31,6.77,11.44,0.66,10.77,215.25,7.92,13.06,0.72,12.34,216.0,0.0,25.55,69.88,101.77,7.23,14.06
2012,7,20,13.06,69.88,0.0,24.33,18.44,21.38,25.55,2.12,25.44,23.33,101.77,7.23,10.87,5.43,5.44,14.06,8.21,12.7,6.46,6.23,14.19,0.0,26.15,67.75,101.64,3.61,91.38
2012,7,21,13.73,67.75,0.0,25.73,19.14,22.43,26.15,5.19,28.12,22.93,101.64,3.61,5.13,2.39,2.75,91.38,4.53,6.27,2.8,3.47,92.56,0.0,27.05,65.75,101.59,2.53,74.06
2012,7,22,14.16,65.75,0.0,26.91,19.52,23.22,27.05,5.86,29.57,23.71,101.59,2.53,3.78,1.2,2.58,74.06,3.29,5.38,1.34,4.04,75.12,0.0,27.7,60.06,101.46,2.73,80.69
2012,7,23,13.98,60.06,0.0,28.03,19.31,23.67,27.7,5.56,30.73,25.17,101.46,2.73,4.29,0.99,3.3,80.69,3.48,5.73,1.22,4.52,81.25,0.0,28.31,48.88,101.27,1.55,78.69
2012,7,24,12.21,48.88,0.0,29.42,17.16,23.29,28.31,6.58,32.69,26.12,101.27,1.55,3.31,0.46,2.85,78.69,1.96,4.22,0.49,3.73,79.44,0.0,28.02,67.56,101.31,6.12,291.0
2012,7,25,15.56,67.56,0.0,27.89,20.9,24.4,28.02,4.99,30.6,25.61,101.31,6.12,10.83,4.34,6.49,291.0,7.41,12.63,5.34,7.3,305.94,0.0,27.26,55.56,101.51,6.46,40.0
2012,7,26,11.84,55.56,0.0,26.48,16.74,21.62,27.26,2.68,27.68,24.99,101.51,6.46,10.8,3.39,7.42,40.0,7.33,12.66,3.95,8.72,39.88,0.0,27.15,53.94,101.25,3.58,93.62
2012,7,27,11.41,53.94,0.0,26.4,16.18,21.3,27.15,3.87,28.42,24.56,101.25,3.58,4.52,2.77,1.75,93.62,3.94,4.79,3.22,1.57,94.12,0.0,27.5,55.38,101.04,3.09,91.5
2012,7,28,12.08,55.38,0.0,27.08,16.93,22.01,27.5,4.78,29.44,24.65,101.04,3.09,3.68,2.41,1.27,91.5,3.55,4.41,2.56,1.85,92.25,0.0,27.69,67.0,100.95,2.85,93.56
2012,7,29,14.83,67.0,0.0,27.32,20.12,23.73,27.69,5.44,30.0,24.57,100.95,2.85,4.04,1.38,2.66,93.56,3.66,5.24,1.98,3.27,94.62,0.0,27.07,72.25,101.03,6.72,115.19
2012,7,30,15.56,72.25,0.0,26.62,21.04,23.83,27.07,3.27,28.35,25.08,101.03,6.72,9.56,3.8,5.75,115.19,7.73,11.17,4.13,7.04,85.56,0.0,26.56,57.69,101.26,7.29,23.94
2012,7,31,11.66,57.69,0.0,25.55,16.52,21.03,26.56,2.44,26.44,24.01,101.26,7.29,9.76,5.55,4.2,23.94,8.24,11.45,6.7,4.76,23.94,0.0,26.51,57.25,101.14,4.56,41.06
2012,8,1,11.84,57.25,0.0,25.95,16.69,21.32,26.51,3.74,27.76,24.02,101.14,4.56,5.55,3.55,2.0,41.06,5.27,6.76,4.12,2.63,41.81,0.0,26.36,66.94,101.31,4.19,209.06
2012,8,2,13.67,66.94,0.0,25.83,18.96,22.4,26.36,3.59,27.59,24.01,101.31,4.19,5.83,2.76,3.07,209.06,4.96,7.15,3.31,3.84,209.12,0.0,26.69,63.81,101.28,3.21,181.44
2012,8,3,13.85,63.81,0.0,26.87,19.19,23.03,26.69,5.23,29.27,24.05,101.28,3.21,4.77,1.0,3.77,181.44,4.3,6.24,1.3,4.95,182.25,0.0,26.98,63.88,101.15,2.83,107.5
